Price,Close,High,Low,Open,Volume,Return,LogReturn,MA10,MA50,RSI,MACD,Target
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,
Date,,,,,,,,,,,,
2015-05-22,29.684560775756836,29.78086828529664,29.42923873802828,29.474034835932816,182384000,0.008752334843941334,0.00871425519061058,28.895529747009277,28.38834590911865,63.8175971119918,0.11253462851685578,0
2015-05-26,29.030574798583984,29.76742746599062,28.9185914013761,29.697998306515665,282790400,-0.0220311825434506,-0.022277493446883255,28.96943817138672,28.417659072875978,53.98619598132403,0.0773450784755576,1
2015-05-27,29.572572708129883,29.62184567409423,29.12688099435498,29.19182985814694,183332800,0.01866989934943808,0.018497756076258004,29.107625007629395,28.45174560546875,59.54814798219112,0.08420039276071359,0
2015-05-28,29.514345169067383,29.552419115666552,29.362049382670712,29.532262923489736,122933200,-0.001968971033977418,-0.001970912005673591,29.236852836608886,28.475344772338868,58.72686761242123,0.07855235093742563,0
2015-05-29,29.17840003967285,29.440440835950447,29.093291545724245,29.39116785708155,203538000,-0.011382435472314656,-0.011447711194801017,29.266641044616698,28.48584602355957,54.091572518181486,0.04746120290759892,1
2015-06-01,29.23662757873535,29.427000745322438,29.126886022611334,29.178397435025925,128451200,0.001995569975849598,0.001993581471112775,29.306282615661623,28.50183868408203,54.75811224382874,0.02709966333765726,0
2015-06-02,29.106731414794922,29.26350751598827,28.963392776923477,29.08433336428329,134670400,-0.004442925696221733,-0.0044528248221951915,29.301131820678712,28.522370758056642,52.91248351659257,0.002463239184600341,1
2015-06-03,29.142559051513672,29.326213468709096,29.09328608189842,29.26350303782826,123934000,0.0012309055320631757,0.001230148588935393,29.302250862121582,28.537775802612305,53.37923083088856,-0.01299062616632185,0
2015-06-04,28.972347259521484,29.245587046600015,28.871562876492078,29.021620232106947,153800400,-0.0058406604475370605,-0.005857783811826528,29.286572456359863,28.552096214294433,50.802792267937896,-0.03499827112768597,0
2015-06-05,28.813331604003906,29.046259023339374,28.748382726330405,29.003704778414857,142507200,-0.005488532016173386,-0.005503649348033612,29.22520503997803,28.57800132751465,48.45003823409493,-0.05916574165336397,0
2015-06-08,28.622966766357422,28.938760874317296,28.40571862832516,28.869328273713215,210699200,-0.006606831874312991,-0.006628753596792497,29.119045639038085,28.596262855529787,45.72024931865114,-0.08528583113301327,0
2015-06-09,28.537851333618164,28.685670252622913,28.134712089364776,28.376594952424327,224301600,-0.0029736761193916994,-0.0029781062789762296,29.069773292541505,28.617238006591798,44.512645141181366,-0.10434937129248242,1
2015-06-10,28.864849090576172,28.967871929113908,28.6341617967928,28.64983940814395,156349200,0.01145838742851657,0.011393237311806036,28.99900093078613,28.63083583831787,49.97890594298383,-0.09145272645017169,0
2015-06-11,28.799896240234375,29.156002709304314,28.775259750190756,28.932035860712467,141563600,-0.0022502404269628684,-0.0022527760224662556,28.927556037902832,28.651788444519042,48.94741780935263,-0.08400505308096931,0
2015-06-12,28.481861114501953,28.741663455244463,28.46842365161227,28.710308236014342,147544800,-0.011042926095272354,-0.011104351835533564,28.857902145385744,28.667183227539063,44.14339779870981,-0.09632276387234885,0
2015-06-15,28.42586898803711,28.497538303610035,28.15486933512914,28.242216260085787,175955600,-0.001965887209397832,-0.001967822101927389,28.776826286315917,28.676685180664062,43.336961557446365,-0.10344080868673419,1
2015-06-16,28.578168869018555,28.634160579854694,28.302690608594347,28.45050783666142,125976400,0.005357791561114267,0.005343489657576794,28.723970031738283,28.680177917480467,46.215164474315756,-0.09339819209578744,0
2015-06-17,28.510974884033203,28.640874331951473,28.385552311630196,28.605040531787125,131672400,-0.0023512347937098,-0.0023540032866733803,28.660811614990234,28.688304023742674,45.12607238605025,-0.08692076832558412,1
2015-06-18,28.64087677001953,28.737182572460274,28.493059555070516,28.495299701749957,141628800,0.004556206391212347,0.0045458583029845175,28.62766456604004,28.700857162475586,47.69241430138549,-0.07024118755683478,0
2015-06-19,28.354198455810547,28.627438243686363,28.30940577627371,28.602801757321746,218867600,-0.010009411252000167,-0.010059842213838426,28.5817512512207,28.7033943939209,42.92164023197835,-0.07446654491000088,1
2015-06-22,28.580408096313477,28.68119248908319,28.461705946557167,28.553531460833586,136157200,0.007977994541283673,0.007946338598662646,28.57749538421631,28.708047065734863,47.393421472587335,-0.05867217687869446,0
2015-06-23,28.45050621032715,28.580407382136904,28.416910843999617,28.551292309309744,121075600,-0.00454513754837127,-0.004555498091352878,28.568760871887207,28.711216850280763,45.20329983981555,-0.05375027961390518,1
2015-06-24,28.69239044189453,29.070894927614322,28.47066376085023,28.490819955158216,221123600,0.008501930678463054,0.00846599281630889,28.55151500701904,28.72167781829834,49.85052140352908,-0.03205202115655427,0
2015-06-25,28.555776596069336,28.936519600524264,28.555776596069336,28.86037168312594,127752400,-0.00476132673929186,-0.004772697964554997,28.52710304260254,28.727265281677248,47.40519545116533,-0.025057933097839866,0
2015-06-26,28.38779067993164,28.665509021550985,28.334039128686513,28.593839716980476,176267200,-0.005882729736750303,-0.005900101152393563,28.51769599914551,28.732214012145995,44.513693302374975,-0.02959175596932838,0
2015-06-29,27.890592575073242,28.325088826725857,27.87939525740343,28.098881821524788,196645600,-0.017514505107644296,-0.017669698816042072,28.464168357849122,28.733553047180177,37.26806993391335,-0.06205548677921546,1
2015-06-30,28.092159271240234,28.246696929171893,27.964498247780128,28.123514490424732,177482800,0.007227049609090708,0.007201059631510841,28.41556739807129,28.72621036529541,41.430327201335956,-0.06558836621347294,1
2015-07-01,28.354198455810547,28.430348061500606,28.21757856187264,28.421389183846998,120955200,0.00932784062770775,0.009284604977861093,28.399889755249024,28.727186431884764,46.40848281292363,-0.04679404702255929,0
2015-07-02,28.31836700439453,28.37435871282857,28.168307927155485,28.316126857612392,108844000,-0.001263708846217515,-0.001264507999577248,28.367638778686523,28.719817962646484,45.83479736940997,-0.033893456561137375,0
2015-07-06,28.219818115234375,28.27133123347691,27.96225594148402,27.982413842963677,112241600,-0.0034800343234785425,-0.0034861037281737842,28.354200744628905,28.70579475402832,44.21587256967872,-0.02928844167008371,0
2015-07-07,28.150388717651367,28.25341324455203,27.720371146535417,28.195181395875604,187787200,-0.0024603063456857255,-0.002463337872687242,28.311198806762697,28.68766201019287,43.06188600063216,-0.02819924311752181,0
2015-07-08,27.451614379882812,27.915225651240178,27.44489564835654,27.87939184685628,243046400,-0.024822901906516037,-0.025136185408428515,28.21130962371826,28.64498191833496,33.56659845175136,-0.06946983976011317,0
2015-07-09,26.891695022583008,27.78532212315735,26.701323574312646,27.7382892977304,314380000,-0.020396591236911954,-0.020607474160190896,28.03124008178711,28.600426216125488,28.200640506187867,-0.12610752623290822,1
2015-07-10,27.610628128051758,27.738289141701422,27.147016898615483,27.31051342214001,245418000,0.026734391598038254,0.02638327198396797,27.936725234985353,28.57881393432617,41.19860250870569,-0.1075071646844557,1
2015-07-13,28.143678665161133,28.166075011179377,27.843562160575306,28.002578438656016,165762000,0.01930599096250929,0.019121994701210076,27.912314033508302,28.58343036651611,48.624894273633515,-0.054341674609852425,0
2015-07-14,28.13247299194336,28.302688257188418,28.004811970192385,28.228778794929624,127072400,-0.00039815950683252943,-0.0003982387933754623,27.936502075195314,28.570872116088868,48.48626423782256,-0.016907758647096927,1
2015-07-15,28.403467178344727,28.477376626379034,28.125748847564502,28.157104060294643,134596800,0.009632789356235127,0.009586689848975014,27.967632865905763,28.564848861694337,52.046858086228305,0.026751435674816554,1
2015-07-16,28.781978607177734,28.79541948882042,28.5221779502239,28.609524884855325,144889600,0.013326240295113978,0.013238227016753461,28.010410881042482,28.579331855773926,56.56295610473314,0.07882435405775426,1
2015-07-17,29.030574798583984,29.030574798583984,28.73717884469326,28.909634233282784,184658800,0.008637216877934062,0.00860012952159047,28.081631660461426,28.60231071472168,59.27564894571165,0.1249705396588521,1
2015-07-20,29.579301834106445,29.78087062063352,29.272464943218825,29.33293694616204,235600800,0.01890169379454476,0.01872527637236592,28.217580032348632,28.63281509399414,64.53979755411545,0.18385172084231985,0
2015-07-21,29.283666610717773,29.769674281274277,29.18736250239939,29.75399837833402,307025600,-0.009994665359132626,-0.010044947341890835,28.330907821655273,28.64683547973633,60.037047918014075,0.19332403968408018,0
2015-07-22,28.04512596130371,28.107836398596806,27.321712368286914,27.321712368286914,461802400,-0.04229458919467277,-0.043215052679015424,28.390258979797363,28.64190818786621,45.66364631646882,0.11071664013103488,0
2015-07-23,28.031692504882812,28.463946896391388,28.00929445230741,28.264616531337147,203998000,-0.00047899433361198174,-0.00047910908804374273,28.504258728027345,28.638727951049805,45.53630766895943,0.05265700672003426,0
2015-07-24,27.88387107849121,28.161589476651486,27.749491318654393,28.067523815638847,168649200,-0.005273367862673739,-0.005287321142450132,28.53158302307129,28.63196403503418,44.07963511585103,0.004330677221555845,0
2015-07-27,27.496400833129883,27.684533816899876,27.35082379309148,27.56807013439204,177822000,-0.013895855574379334,-0.013993306807517059,28.466855239868163,28.604281692504884,40.42888936947779,-0.05066535815491363,1
2015-07-28,27.63302230834961,27.751726143987213,27.44713116877398,27.63302230834961,134472400,0.004968703942339836,0.004956400670287365,28.41691017150879,28.580137901306152,42.24522778539539,-0.07339706707750894,0
2015-07-29,27.54567527770996,27.65989882010813,27.38441891402573,27.581510784631355,148046800,-0.0031609655167272876,-0.003165971921057614,28.331130981445312,28.547886619567873,41.376607809126384,-0.08884034754870893,0
2015-07-30,27.40682029724121,27.45161297761584,27.259001376288722,27.39562127278194,134513200,-0.005040899490349804,-0.005053647683805519,28.19361515045166,28.513395652770996,39.96965179289673,-0.10199045188930264,0
2015-07-31,27.167173385620117,27.46728807590613,27.079826470761883,27.458329198903865,171540000,-0.008744061114058455,-0.008782514741123938,28.007275009155272,28.474156494140626,37.59370955617209,-0.11921373636578989,0
2015-08-03,26.526628494262695,27.451610768540696,26.32057773841944,27.21196635948542,279904000,-0.02357789977872593,-0.023860306326538423,27.702007675170897,28.416148948669434,32.10100152792417,-0.16339979848481787,0
2015-08-04,25.675559997558594,26.360898023782894,25.364246207297786,26.298187578080213,496554400,-0.03208355320723,-0.03260951072766484,27.34119701385498,28.33596893310547,26.550379108702515,-0.2352320043626633,1
2015-08-05,25.845773696899414,26.302666255885764,25.106682440859153,25.297053913253954,397250400,0.006629405526384025,0.00660752765585538,27.12126178741455,28.272272911071777,29.18760344643016,-0.2549147294538772,1
2015-08-06,25.902021408081055,26.210245514027903,25.674792189265695,26.09100604512227,211612000,0.002176282739347446,0.002173918066243351,26.908294677734375,28.1988618850708,30.081007067914115,-0.2475714102045352,1
2015-08-07,25.98975372314453,26.15399028837223,25.760274305536523,25.778273162417868,154681600,0.003387083721431372,0.00338136047313632,26.718882942199706,28.128370056152345,31.532000585250827,-0.22110009968496286,1
2015-08-10,26.934680938720703,26.995424952764882,26.216992189331023,26.216992189331023,219806400,0.036357682556056314,0.035712337683526295,26.66271095275879,28.0834956741333,44.8154598209017,-0.12881929680891524,0
2015-08-11,25.533044815063477,26.588204254425946,25.497048815852654,26.504960824273486,388331200,-0.05203834145450248,-0.05344122211727901,26.452713203430175,28.009424018859864,34.21244685634859,-0.14958647631427902,1
2015-08-12,25.926767349243164,25.96726393134656,24.664625876231,25.317070047245263,404870000,0.015420116834143016,0.015302435068355023,26.290822410583495,27.94582473754883,38.60648297344426,-0.12520475811142195,0
2015-08-13,25.906513214111328,26.187738929165803,25.7692749278475,26.10674578591287,194143200,-0.0007812055725654465,-0.0007815108726505241,26.14079170227051,27.88110382080078,38.46415698072025,-0.09993637240204356,1
2015-08-14,26.088754653930664,26.167497534171147,25.65004309511507,25.719786543832917,171718000,0.007034580003613566,0.007009952773063732,26.03294982910156,27.823431968688965,40.58655501751177,-0.06228628147554405,1
2015-08-17,26.35873031616211,26.46897033957356,25.9852616623067,26.106751403327163,163538800,0.010348353756731266,0.010295176096846635,26.016160011291504,27.77433994293213,43.6852782197714,-0.0131083014267378,0
2015-08-18,26.21024513244629,26.421727487934323,26.100005097049085,26.194496555960974,138242800,-0.0056332449224526515,-0.0056491714869525995,26.069628524780274,27.726085510253906,42.376206869955446,0.014041828097662412,0
2015-08-19,25.875019073486328,26.214738540832823,25.80077506414607,26.1202471015629,193146000,-0.012789886445776721,-0.012872381197283398,26.072553062438963,27.67282886505127,39.49849014462649,0.01401270244665953,0
2015-08-20,25.34406089782715,25.72652717034178,25.114579761145983,25.665783173258816,274006400,-0.02052010760460632,-0.020733570245829506,26.016757011413574,27.60241310119629,35.398201906590515,-0.015573431189043196,0
2015-08-21,23.793947219848633,25.175327878474295,23.76919921810895,24.84460614292186,513102000,-0.06116279803097435,-0.06311318863975826,25.797176361083984,27.502294120788573,26.687854555337424,-0.12713899902628023,0
2015-08-24,23.199995040893555,24.477884639444014,20.69821069543128,21.34390549483586,648825200,-0.024962322285879912,-0.025279164921588704,25.42370777130127,27.396656799316407,24.227819908520885,-0.22292946799966085,1
2015-08-25,23.33948516845703,24.997592680867275,23.28549030921994,24.997592680867275,414406400,0.006012506783626526,0.005994503790752048,25.204351806640624,27.294929122924806,25.95407665765579,-0.25649624005118166,1
2015-08-26,24.67812728881836,24.723122730848115,23.634217242240048,24.093176243635025,387098400,0.05735525486956683,0.05577074774224909,25.079487800598145,27.2169282913208,40.065693844374,-0.17219109313041991,1
2015-08-27,25.404808044433594,25.476801765236914,24.75236398414154,25.24957260310294,338464400,0.029446349275639383,0.02902113274809711,25.02931728363037,27.15480495452881,46.07382129288939,-0.05708701237845537,1
2015-08-28,25.488054275512695,25.49255313260234,25.094338196232183,25.236075366845448,212657600,0.003276790398632601,0.0032714334202479027,24.969247245788573,27.091748504638673,46.73258682176939,0.03035492198411116,0
2015-08-31,25.368810653686523,25.767025524606474,25.197824932463014,25.204574075221142,224917200,-0.004678412111697838,-0.00468939013483462,24.870255279541016,27.03204074859619,45.868219454177094,0.0828832938378341,0
2015-09-01,24.234912872314453,25.170831367111514,24.15391971109108,24.781615852339243,307383600,-0.04469652901159149,-0.045726218311321676,24.67272205352783,26.94513084411621,38.56385530556149,0.04583313121020982,1
2015-09-02,25.274316787719727,25.274316787719727,24.552129353199682,24.79960935707166,247555200,0.04288870031765901,0.0419944592197672,24.612651824951172,26.881607055664062,46.909875057734084,0.0931696834238871,0
2015-09-03,24.831106185913086,25.373308468297505,24.756862185690675,25.308063896871648,212935600,-0.017536007225405492,-0.01769158448577253,24.561356353759766,26.804381370544434,44.15533487764676,0.09608738598533317,0
2015-09-04,24.583629608154297,24.849106786987825,24.41264558660887,24.516136457480822,199985200,-0.009966393599459722,-0.010016390570517484,24.640324592590332,26.724938430786132,42.649399282145076,0.08328354888656542,1
2015-09-08,25.267580032348633,25.323825203263105,24.819868952480018,25.14159139876946,219374400,0.027821376871357995,0.02744139402807998,24.84708309173584,26.662534217834473,47.93444692760099,0.12054862883056161,0
2015-09-09,24.78160858154297,25.652282234544153,24.696114871742864,25.593788525851412,340043200,-0.019233003326139753,-0.019420363760858105,24.991295433044435,26.600354537963867,44.77699534052766,0.11230600329129137,1
2015-09-10,25.326068878173828,25.485804915888515,24.725371021599024,24.808612754279864,251571200,0.021970337189344713,0.021732467083729494,25.05608959197998,26.545032730102537,48.84270788490936,0.14147590038321622,1
2015-09-11,25.695035934448242,25.695035934448242,25.143834112112092,25.150583255954153,199662000,0.014568666698699273,0.014463563255582918,25.085112380981446,26.49184947967529,51.45126650703771,0.18104408684288809,1
2015-09-14,25.942520141601562,26.2979900071271,25.841279528119628,26.228246549682492,233453600,0.009631596071112192,0.009585507948148608,25.130558967590332,26.444332542419435,53.17593928870099,0.2168901021921923,1
2015-09-15,26.160749435424805,26.216994597340136,25.742285293457442,26.082006552036564,173364800,0.008412031392173391,0.008376847430794376,25.20975284576416,26.403151168823243,54.70399417158853,0.2461627088034451,1
2015-09-16,26.18999481201172,26.219241674699525,25.971763335861283,26.153997088888968,148694000,0.0011179105040206583,0.0011172861073762113,25.405261039733887,26.36394329071045,54.91632742781041,0.25715914505243437,0
2015-09-17,25.629789352416992,26.207989421525458,25.584793919332697,26.02125682940647,256450400,-0.021390056149907855,-0.021622138876785584,25.440808296203613,26.327506790161134,50.07409102025341,0.21792048741769227,0
2015-09-18,25.5240478515625,25.715282730750296,25.168579815483454,25.245072393985996,297141200,-0.004125726489613957,-0.004134260780669512,25.510102462768554,26.300153846740724,49.19238222264146,0.17775854468866253,1
2015-09-21,25.92001724243164,25.956014965838325,25.5712983083755,25.573546878738973,200888000,0.015513581277230681,0.015394475929403871,25.64374122619629,26.26634162902832,52.5609762288188,0.17073612949333608,0
2015-09-22,25.512805938720703,25.688290570298054,25.314821869071476,25.508305364519874,201384800,-0.015710302192404546,-0.015835016918462785,25.668263816833495,26.21372417449951,48.96552696584326,0.13320679701829,1
2015-09-23,25.719789505004883,25.809782114126207,25.490309982388446,25.564552297182257,143026800,0.008112928338079861,0.008080195455480344,25.762081909179688,26.16547050476074,50.80752490504474,0.11741654592865775,1
2015-09-24,25.872766494750977,25.98525678385859,25.281068191972544,25.47905048287433,200878000,0.00594783210478167,0.005930213578249286,25.8167516708374,26.11485649108887,52.181246375467786,0.11236549134512931,0
2015-09-25,25.80752944946289,26.252991879520707,25.652292255940818,26.196746718559503,224607600,-0.00252145611491994,-0.002524640339103574,25.828001022338867,26.05536750793457,51.52050278387675,0.10012832809447812,0
2015-09-28,25.296829223632812,25.77603747333558,25.296829223632812,25.61405110260044,208436000,-0.01978880724829346,-0.019987227727050184,25.76343193054199,25.980692596435546,46.55109265110002,0.05537191125530726,0
2015-09-29,24.53638458251953,25.53754931895009,24.266408539249394,25.384562436706126,293461600,-0.03006086788153106,-0.030521959846927835,25.600995445251463,25.879834251403807,40.31543410044325,-0.023485047324558306,1
2015-09-30,24.815359115600586,25.09433455930551,24.46213966718258,24.786110541126295,265892000,0.011369830471266829,0.011305679746094142,25.46353187561035,25.790468101501464,43.315287517688986,-0.05319492215874874,0
2015-10-01,24.65337562561035,24.662375055975247,24.14266868031388,24.5386350340402,255716400,-0.006527549701603963,-0.006548947321002198,25.365890502929688,25.722633094787597,41.99541864875638,-0.07856258519258279,1
